955;44;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
956;42;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
957;42;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
958;45;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
959;43;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
960;38;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
961;33;187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
962;40;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
963;36;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
964;37;141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
965;41;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
966;43;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
967;45;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
968;44;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
969;43;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
970;39;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
971;45;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
972;47;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
973;33;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
974;45;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
975;44;161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
976;48;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
977;43;217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
978;39;172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
979;36;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
980;42;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
981;46;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
982;36;147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
983;46;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
984;36;189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
985;44;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
986;36;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987;48;213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
988;37;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
989;44;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
990;47;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
991;40;149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
992;39;146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
993;41;205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
994;42;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
995;41;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
996;44;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
997;44;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
998;41;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
999;39;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1000;48;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
