,n,30,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
1020,815,55,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,816,48,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,817,48,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,818,75,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,819,60,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,820,63,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,821,62,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,822,58,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,823,66,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,824,60,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,825,59,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,826,62,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,827,74,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,828,58,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,829,55,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,830,68,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,831,52,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,832,59,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,833,73,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,834,51,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,835,48,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,836,49,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,837,63,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,838,67,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,839,47,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,840,75,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,841,75,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,842,60,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,843,52,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,844,70,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,845,59,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,846,50,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,847,54,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,848,61,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,849,63,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,850,53,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,851,70,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,852,68,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,853,74,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,854,66,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,855,71,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,856,56,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,857,52,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,858,74,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,859,62,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,860,72,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,861,50,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,862,67,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,863,72,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,864,54,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,865,55,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,866,53,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,867,57,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,868,55,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,869,73,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,870,55,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,871,52,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,872,67,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,873,55,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,874,50,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,875,67,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,876,75,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,877,59,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,878,64,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,879,64,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,880,62,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,881,68,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,882,71,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,883,58,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,884,57,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,885,57,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,886,64,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,887,72,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,888,72,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,889,73,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,890,51,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,891,67,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,892,53,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,893,52,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,894,54,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,895,65,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,896,49,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,897,61,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,898,58,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,899,70,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,900,58,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,901,47,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,902,54,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,903,58,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,904,60,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,905,55,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,906,54,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,907,52,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,908,60,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,909,62,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,910,61,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,911,57,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,912,56,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,913,52,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,914,47,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,915,56,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,916,66,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,917,60,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,918,60,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,919,59,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,920,73,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,921,58,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,922,72,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,923,71,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,924,58,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,925,67,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,926,73,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,927,62,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,928,54,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,929,71,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,930,54,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,931,60,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,932,58,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,933,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,934,54,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,935,63,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,936,66,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,937,65,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,938,51,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,939,55,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,940,58,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,941,64,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,942,48,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,943,62,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,944,57,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,945,53,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,946,67,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,947,61,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,948,54,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,949,52,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,950,47,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,951,50,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,952,72,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,953,65,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,954,65,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,955,67,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,956,63,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,957,64,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,958,69,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,959,66,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,960,56,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,961,47,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,962,60,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,963,53,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,964,55,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,965,62,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,966,65,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,967,70,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,968,68,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,969,66,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,970,57,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,971,69,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,972,73,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,973,48,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,974,70,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,975,68,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,976,75,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,977,66,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,978,59,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,979,53,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,980,63,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,981,71,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,982,53,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,983,70,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,984,52,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,985,67,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,986,53,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,987,75,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,988,54,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,989,67,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,990,73,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,991,60,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,992,58,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,993,62,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,994,64,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,995,61,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,996,67,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,997,66,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,998,62,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,999,58,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,1000,74,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
