,n,21,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
1140,981,89,319,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,982,69,246,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,983,88,269,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,984,69,359,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,985,84,405,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,986,70,301,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,987,93,424,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,988,71,303,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,989,85,368,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,990,91,322,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,991,77,253,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,992,75,243,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,993,79,401,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,994,81,400,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,995,78,261,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,996,85,378,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,997,84,202,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,998,79,271,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,999,75,373,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,1000,92,381,,,,,,,,,,,,,,,,,,,,,,,,,,,
