,n,27,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
801,603,53,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,604,62,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,605,58,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,606,50,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,607,55,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,608,62,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,609,58,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,610,63,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,611,49,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,612,51,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,613,56,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,614,52,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,615,65,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,616,54,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,617,53,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,618,60,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,619,50,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,620,51,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,621,56,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,622,57,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,623,60,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,624,65,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,625,51,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,626,61,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,627,59,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,628,62,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,629,60,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,630,53,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,631,59,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,632,63,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,633,64,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,634,55,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,635,61,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,636,60,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,637,65,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,638,55,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,639,52,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,640,58,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,641,63,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,642,50,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,643,65,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,644,55,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,645,55,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,646,53,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,647,49,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,648,60,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,649,64,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,650,52,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,651,60,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,652,65,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,653,63,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,654,49,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,655,59,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,656,54,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,657,58,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,658,58,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,659,54,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,660,62,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,661,59,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,662,61,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,663,57,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,664,50,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,665,62,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,666,54,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,667,62,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,668,60,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,669,58,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,670,58,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,671,51,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,672,57,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,673,61,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,674,54,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,675,51,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,676,59,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,677,64,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,678,48,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,679,49,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,680,63,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,681,55,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,682,53,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,683,51,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,684,62,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,685,52,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,686,57,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,687,63,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,688,56,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,689,60,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,690,64,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,691,55,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,692,48,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,693,62,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,694,59,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,695,64,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,696,65,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,697,63,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,698,48,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,699,48,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,700,61,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,701,64,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,702,64,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,703,49,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,704,60,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,705,50,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,706,61,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,707,56,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,708,59,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,709,62,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,710,55,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,711,50,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,712,61,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,713,57,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,714,61,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,715,54,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,716,52,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,717,48,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,718,64,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,719,48,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,720,49,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,721,50,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,722,49,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,723,56,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,724,62,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,725,63,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,726,57,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,727,63,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,728,61,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,729,64,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,730,50,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,731,52,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,732,50,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,733,56,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,734,51,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,735,51,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,736,55,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,737,65,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,738,51,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,739,56,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,740,58,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,741,56,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,742,56,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,743,58,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,744,58,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,745,51,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,746,62,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,747,52,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,748,57,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,749,65,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,750,61,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,751,57,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,752,58,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,753,50,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,754,65,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,755,52,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,756,64,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,757,53,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,758,54,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,759,63,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,760,55,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,761,61,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,762,53,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,763,50,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,764,51,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,765,50,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,766,48,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,767,62,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,768,53,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,769,55,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,770,59,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,771,54,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,772,54,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,773,59,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,774,63,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,775,64,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,776,65,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,777,59,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,778,54,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,779,48,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,780,61,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,781,63,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,782,48,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,783,60,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,784,58,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,785,48,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,786,63,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,787,60,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,788,62,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,789,52,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,790,65,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,791,55,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,792,61,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,793,55,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,794,61,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,795,49,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,796,50,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,797,62,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,798,59,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,799,53,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,800,61,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,801,61,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,802,63,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,803,54,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,804,64,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,805,62,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,806,60,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,807,65,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,808,55,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,809,57,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,810,57,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,811,61,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,812,61,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,813,48,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,814,56,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,815,53,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,816,49,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,817,49,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,818,65,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,819,56,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,820,58,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,821,57,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,822,55,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,823,60,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,824,56,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,825,55,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,826,57,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,827,65,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,828,55,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,829,53,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,830,61,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,831,51,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,832,55,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,833,64,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,834,50,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,835,48,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,836,49,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,837,58,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,838,60,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,839,48,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,840,65,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,841,65,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,842,56,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,843,51,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,844,62,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,845,55,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,846,49,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,847,52,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,848,57,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,849,57,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,850,52,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,851,62,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,852,61,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,853,65,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,854,59,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,855,62,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,856,54,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,857,51,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,858,64,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,859,57,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,860,63,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,861,50,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,862,60,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,863,64,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,864,52,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,865,53,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,866,51,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,867,54,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,868,53,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,869,64,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,870,53,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,871,51,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,872,60,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,873,53,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,874,49,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,875,60,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,876,65,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,877,55,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,878,59,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
