,n,58,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
690,311,"1685,183101","8545,160685",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,312,"2067,349484","10728,89264",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,313,"2074,91797","3060,797141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,314,"2024,369379","5380,352178",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,315,"1959,799279","5348,682555",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,316,"2033,522521","10375,95286",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,317,"2142,453672","5295,580428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,318,"2084,664976","14085,20648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,319,"2154,883891","4876,918474",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,320,"1850,631943","7080,417605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,321,"2021,095916","3125,494571",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,322,"1713,219202","11602,25976",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,323,"2052,440879","12180,65417",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,324,"1743,017392","7016,127865",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,325,"1682,865645","3388,277088",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,326,"2075,444477","11754,27455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,327,"2115,485127","13406,1672",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,328,"1671,412236","11099,77105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,329,"1708,19927","7083,026001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,330,"2133,763177","14573,18806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,331,"2155,498365","2469,243657",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,332,"2181,389055","3478,239069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,333,"2153,440879","9942,742375",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,334,"1973,056012","3718,994836",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,335,"2124,19248","5750,550666",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,336,"1930,698642","5863,778853",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,337,"2154,081717","6390,505917",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,338,"1721,564176","15331,8002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,339,"1868,315904","3055,312679",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,340,"2112,797473","2701,620036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,341,"2163,941404","6365,402623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,342,"1792,071239","8076,223265",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,343,"1908,575699","1899,004774",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,344,"2037,86538","3481,183273",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,345,"1800,669336","4071,883283",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,346,"2059,937654","10173,36689",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,347,"1834,366872","8796,138986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,348,"1886,850736","10815,10057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,349,"1727,748903","15811,42315",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,350,"2041,214539","4272,206553",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,351,"1730,931095","16455,34975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,352,"1915,991191","12637,94086",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,353,"1987,290451","9034,126899",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,354,"2045,693919","9696,17191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,355,"2023,701103","2716,649555",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,356,"1799,264509","16085,31215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,357,"1929,639485","13927,7172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,358,"2130,781893","10909,23345",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,359,"2094,962639","9967,084898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,360,"2012,443526","15314,54635",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,361,"2100,893575","8376,89795",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,362,"2128,459112","12273,30829",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,363,"1937,618389","15573,07084",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,364,"2167,002964","8436,438037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,365,"2132,26051","8722,316673",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,366,"2082,376241","8082,92532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,367,"1865,559527","11734,67716",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,368,"2163,929767","16215,86281",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,369,"2102,274518","8992,769793",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,370,"2088,599735","16055,4999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,371,"1822,132968","4086,04312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,372,"1897,41729","4023,421122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,373,"2141,750055","13498,1195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,374,"1706,737448","8958,714045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,375,"1969,356754","13535,39808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,376,"2073,1794","9753,95151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,377,"1813,836451","13713,01228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,378,"1846,868349","11438,615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,379,"1719,509833","13036,47801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,380,"1781,771213","11853,52852",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,381,"1941,151678","5578,199491",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,382,"1998,19337","4639,373283",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,383,"1812,990852","13761,34727",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,384,"1969,945678","13980,31513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,385,"2109,052546","15470,87269",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,386,"2069,038138","6484,613212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,387,"2050,979134","12117,87236",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,388,"1987,411026","11567,42422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,389,"1678,45033","12448,44304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,390,"2075,507862","12453,75951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,391,"2111,51426","8657,483567",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,392,"2118,666316","3049,326299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,393,"2024,472737","5349,752277",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,394,"1752,129476","10099,50176",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,395,"1842,0972","6086,342089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,396,"2120,392626","2657,988318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,397,"1814,840423","3434,945388",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,398,"1893,34938","1799,107755",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,399,"1943,29813","4973,060033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,400,"2126,391392","3105,113431",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,401,"1778,416772","5116,90947",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,402,"1996,562012","11423,29079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,403,"1680,579942","8346,044357",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,404,"2081,420899","10159,02852",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,405,"1768,18952","11690,16498",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,406,"2000,543147","7027,982552",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,407,"2167,455412","8871,15233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,408,"2091,604483","2253,38572",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,409,"1873,084533","9555,061227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,410,"1935,656229","1756,133492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,411,"2005,099106","1666,236341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,412,"1922,506736","9809,35802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,413,"1694,416807","12049,7188",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,414,"1697,290579","10736,6056",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,415,"1808,523088","10485,16135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,416,"1740,033945","13284,3446",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,417,"2096,765476","11794,67416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,418,"1934,769168","10851,87677",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,419,"2098,906393","4757,833765",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,420,"1715,842489","5038,554747",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,421,"1902,635308","10285,84592",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,422,"1865,699462","11425,77297",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,423,"2008,323144","9204,394672",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,424,"1725,935831","13435,55562",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,425,"1827,956509","7238,274897",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,426,"1991,377586","16565,44437",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,427,"2035,712095","14654,34186",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,428,"1903,352367","4413,175058",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,429,"2053,706776","2746,595917",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,430,"1984,060514","6270,91216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,431,"1877,537818","4338,734914",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,432,"1827,370896","10436,52183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,433,"1947,432329","14535,71577",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,434,"1943,817488","5834,95626",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,435,"2167,896105","4525,805501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,436,"1780,85688","4132,181172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,437,"1899,70845","5709,159432",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,438,"1960,379336","2523,56691",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,439,"1994,287234","14077,45421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,440,"2125,943111","9527,040798",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,441,"1973,641064","5381,199643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,442,"1827,391634","14880,87685",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,443,"2165,651321","3520,324263",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,444,"1705,449911","16022,47582",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,445,"1787,634022","6308,203057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,446,"2115,673972","12847,87371",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,447,"1980,058481","13096,63318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,448,"2096,036522","5428,616844",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,449,"1812,794597","13380,14675",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,450,"1731,128598","13515,32596",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,451,"2170,072174","13832,25164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,452,"2088,509045","3024,397613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,453,"1756,659227","8269,851647",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,454,"1951,968741","8009,126422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,455,"1826,927412","7265,073693",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,456,"1958,222842","15320,98808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,457,"1770,432645","2657,754523",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,458,"2041,441983","3641,029452",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,459,"2122,611122","7797,849927",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,460,"1989,739292","7577,01209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,461,"2077,861229","10113,44905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,462,"1702,615","11334,51116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,463,"1840,629763","8449,892376",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,464,"1962,987058","11729,73271",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,465,"1900,125367","6053,104889",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,466,"2076,069016","14254,181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,467,"2036,747212","2881,840338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,468,"1954,684971","13189,10926",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,469,"1896,606384","4509,034877",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,470,"2038,277754","9306,216883",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,471,"1970,468013","11049,87232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,472,"2006,461317","14233,89986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,473,"2058,11625","15917,2064",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,474,"1956,027991","9408,223921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,475,"1693,397459","11868,2362",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,476,"1864,10143","14448,11922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,477,"1754,649557","12244,36453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,478,"2181,230774","7593,870755",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,479,"2057,001808","3951,270246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,480,"2065,10301","12129,46643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,481,"2119,424989","14648,19576",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,482,"2173,504839","1466,545239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,483,"1972,499738","12309,4263",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,484,"1773,013754","2960,529282",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,485,"1938,698398","15845,20199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,486,"2029,896005","11789,20755",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,487,"2028,236161","3047,176417",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,488,"2088,607562","3919,784696",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,489,"2138,047442","4740,932839",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,490,"2127,520763","7155,164626",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,491,"2132,448253","2150,918807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,492,"1995,401549","12970,50758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,493,"2143,645353","15614,23855",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,494,"2019,178828","1504,653069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,495,"1719,700334","3718,790239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,496,"1680,952447","5637,087992",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,497,"1890,63585","1664,991609",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,498,"1997,894285","12278,96002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,499,"2002,544866","11383,31045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,500,"1800,645531","2074,019456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,501,"2056,829252","8392,00481",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,502,"1671,906715","2855,969925",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,503,"2173,718127","11980,01687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,504,"1752,124521","2326,607037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,505,"2127,67546","14118,82424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,506,"1921,595973","9609,426098",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,507,"1809,431269","7435,711967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,508,"2079,964731","14052,73011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,509,"1791,698184","4838,725064",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,510,"1709,615275","11373,23738",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,511,"1689,145628","4414,34742",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,512,"1673,731203","7119,243289",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,513,"2146,465281","7908,523221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,514,"1800,166411","11831,34028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,515,"1908,605732","3009,746283",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,516,"1933,346657","5373,222903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,517,"2162,9042","14369,98595",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,518,"1988,037505","8198,293473",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,519,"1694,255231","9665,530869",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,520,"2067,023107","4942,713598",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,521,"2067,513813","10900,82051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,522,"1726,86873","5363,257157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,523,"2007,525583","8722,264228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,524,"1674,153084","1975,386318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,525,"1779,98004","13688,68785",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,526,"1915,600097","7894,854616",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,527,"1967,515414","10512,03656",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,528,"1674,426166","9930,888486",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,529,"1902,64525","10943,8871",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,530,"1753,594451","9907,041765",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,531,"1897,062759","8613,387051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,532,"1973,623807","13438,85194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,533,"1835,922593","4957,054496",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,534,"1964,627876","7776,128898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,535,"2066,278749","6833,814675",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,536,"2072,787813","11954,1041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,537,"1899,820498","14239,95117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,538,"2119,427591","7674,118241",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,539,"1715,530834","12754,04073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,540,"2036,131258","8284,187439",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
