,n,30,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
1176,981,72,398,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,982,56,307,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,983,71,335,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,984,56,449,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,985,68,507,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,986,56,376,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,987,75,531,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,988,57,378,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,989,68,460,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,990,74,402,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,991,62,315,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,992,60,303,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,993,64,502,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,994,65,500,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,995,63,326,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,996,68,472,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,997,68,250,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,998,64,337,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,999,60,466,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,1000,74,477,,,,,,,,,,,,,,,,,,,,,,,,,,
