,n,27,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
803,605,52,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,606,44,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,607,49,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,608,56,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,609,52,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,610,57,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,611,43,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,612,45,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,613,50,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,614,46,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,615,59,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,616,48,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,617,47,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,618,54,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,619,44,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,620,45,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,621,50,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,622,51,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,623,54,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,624,59,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,625,45,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,626,55,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,627,53,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,628,56,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,629,54,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,630,47,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,631,53,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,632,57,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,633,58,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,634,49,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,635,55,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,636,54,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,637,59,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,638,49,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,639,46,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,640,52,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,641,57,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,642,44,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,643,59,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,644,49,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,645,49,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,646,47,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,647,43,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,648,54,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,649,58,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,650,46,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,651,54,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,652,59,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,653,57,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,654,43,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,655,53,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,656,48,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,657,52,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,658,52,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,659,48,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,660,56,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,661,53,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,662,55,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,663,51,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,664,44,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,665,56,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,666,48,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,667,56,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,668,54,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,669,52,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,670,52,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,671,45,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,672,51,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,673,55,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,674,48,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,675,45,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,676,53,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,677,58,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,678,42,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,679,43,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,680,57,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,681,49,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,682,47,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,683,45,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,684,56,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,685,46,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,686,51,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,687,57,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,688,50,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,689,54,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,690,58,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,691,49,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,692,42,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,693,56,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,694,53,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,695,58,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,696,59,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,697,57,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,698,42,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,699,42,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,700,55,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,701,58,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,702,58,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,703,43,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,704,54,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,705,44,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,706,55,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,707,50,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,708,53,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,709,56,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,710,49,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,711,44,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,712,55,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,713,51,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,714,55,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,715,48,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,716,46,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,717,42,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,718,58,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,719,42,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,720,43,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,721,44,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,722,43,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,723,50,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,724,56,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,725,57,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,726,51,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,727,57,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,728,55,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,729,58,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,730,44,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,731,46,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,732,44,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,733,50,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,734,45,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,735,45,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,736,49,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,737,59,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,738,45,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,739,50,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,740,52,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,741,50,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,742,50,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,743,52,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,744,52,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,745,45,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,746,56,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,747,46,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,748,51,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,749,59,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,750,55,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,751,51,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,752,52,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,753,44,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,754,59,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,755,46,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,756,58,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,757,47,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,758,48,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,759,57,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,760,49,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,761,55,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,762,47,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,763,44,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,764,45,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,765,44,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,766,42,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,767,56,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,768,47,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,769,49,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,770,53,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,771,48,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,772,48,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,773,53,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,774,57,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,775,58,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,776,59,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,777,53,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,778,48,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,779,42,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,780,55,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,781,57,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,782,42,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,783,54,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,784,52,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,785,42,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,786,57,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,787,54,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,788,56,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,789,46,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,790,59,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,791,49,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,792,55,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,793,49,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,794,55,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,795,43,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,796,44,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,797,56,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,798,53,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,799,47,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,800,55,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,801,55,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,802,57,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,803,48,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,804,58,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,805,56,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,806,54,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,807,59,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,808,49,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,809,51,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,810,51,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,811,55,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,812,55,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,813,42,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,814,50,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,815,47,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,816,43,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,817,43,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,818,59,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,819,50,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,820,52,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,821,51,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,822,49,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,823,54,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,824,50,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,825,49,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,826,51,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,827,59,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,828,49,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,829,47,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,830,55,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,831,45,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,832,49,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,833,58,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,834,44,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,835,42,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,836,43,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,837,52,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,838,54,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,839,42,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,840,59,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,841,59,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,842,50,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,843,45,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,844,56,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,845,49,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,846,43,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,847,46,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,848,51,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,849,51,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,850,46,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,851,56,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,852,55,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,853,59,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,854,53,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,855,56,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,856,48,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,857,45,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,858,58,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,859,51,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,860,57,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,861,44,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,862,54,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,863,58,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,864,46,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,865,47,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,866,45,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,867,48,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,868,47,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,869,58,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,870,47,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,871,45,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,872,54,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,873,47,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,874,43,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,875,54,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,876,59,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,877,49,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,878,53,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,879,52,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,880,51,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
